url,destLabel,destinationLabelId,MHID
/saray-hotel-granada-spain,Spain,11101,1
/casas-del-lago-hotel-calan-bosch-menorca-balearic-islands,Balearics,14544,2
/shanti-som-hotel-marbella-costa-del-sol-spain,Spain,11101,3
/reina-ana-maria-hotel-granada-spain,Spain,11101,4
/perla-tenerife-hotel-puerto-de-la-cruz-tenerife-canary-islands,Canaries,11149,5
/abril-hotel-nerja-costa-del-sol-spain,Spain,11101,8
/holiday-inn-alicante-playa-de-san-juan-hotel-costa-blanca-spain,Spain,11101,9
/ayre-hotel-caspe-barcelona-spain,Spain,11101,10
/coso-viejo-hotel-antequera-costa-del-sol-spain,Spain,11101,11
/convento-la-magdalena-hotel-antequera-costa-del-sol-spain,Spain,11101,12
/marina-sur-hotel-torremolinos-costa-del-sol-spain,Spain,11101,14
/nuestra-senora-de-la-victoria-summa-hotel-rincon-de-la-victoria-costa-del-sol-spain,Spain,11101,15
/summa-los-pintores-hotel-benalmadena-costa-del-sol-spain,Spain,11101,16
/areca-hotel-costa-blanca-spain,Spain,11101,17
/holiday-inn-express-montmelo-hotel-granollers-barcelona-spain,Spain,11101,20
/molino-de-santillan-hotel-rural-rincon-de-la-victoria-costa-del-sol-spain,Spain,11101,21
/el-plantio-golf-resort-hotel-costa-blanca-spain,Spain,11101,22
/hotel-albaicin-coin-coin-costa-del-sol-spain,Spain,11101,23
/cortijo-el-paraiso-hotel-roquetas-de-mar-costa-de-almeria-spain,Spain,11101,25
/salles-hotel-ciutat-del-prat-barcelona-airport-barcelona-spain,Spain,11101,27
/cala-guya-mar-apartotel-hotel-cala-ratjada-majorca-balearic-islands,Balearics,14544,30
/hsm-atlantic-park-hotel-magaluf-majorca-balearic-islands,Balearics,14544,31
/amfora-beach-hotel-can-pastilla-majorca-balearic-islands,Balearics,14544,32
/trh-jardin-del-mar-hotel-santa-ponsa-majorca-balearic-islands,Balearics,14544,33
/ola-es-ravells-apartments-hotel-cala-dor-majorca-balearic-islands,Balearics,14544,34
/marina-delfin-verde-hotel-alcudia-majorca-balearic-islands,Balearics,14544,35
/sunna-park-hotel-paguera-majorca-balearic-islands,Balearics,14544,36
/serrano-palace-hotel-cala-ratjada-majorca-balearic-islands,Balearics,14544,37
/trh-torrenova-hotel-palma-nova-majorca-balearic-islands,Balearics,14544,38
/viva-tropic-aparthotel-alcudia-majorca-balearic-islands,Balearics,14544,39
/los-patos-hotel-benalmadena-costa-del-sol-spain,Spain,11101,40
/valparaiso-hotel-ex-inturco-cala-murada-majorca-balearic-islands,Balearics,14544,41
/blue-bay-hotel-palma-de-majorca-majorca-balearic-islands,Balearics,14544,42
/anba-romani-hotel-cala-millor-majorca-balearic-islands,Balearics,14544,43
/biniamar-hotel-cala-millor-majorca-balearic-islands,Balearics,14544,44
/viva-blue-aparthotel-playa-de-muro-majorca-balearic-islands,Balearics,14544,45
/js-can-picafort-hotel-can-picafort-majorca-balearic-islands,Balearics,14544,46
/costa-portals-hotel-portals-nous-majorca-balearic-islands,Balearics,14544,48
/don-antonio-hotel-paguera-majorca-balearic-islands,Balearics,14544,49
/playa-ferrera-hotel-cala-dor-majorca-balearic-islands,Balearics,14544,50
/jorge-i-hotel-costa-blanca-spain,Spain,11101,51
/nh-sotogrande-hotel-sotogrande-seville-spain,Spain,11101,52
/palm-beach-hotel-benidorm-costa-blanca-spain,Spain,11101,53
/fontanellas-playa-aparthotel-can-pastilla-majorca-balearic-islands,Balearics,14544,55
/agir-hotel-benidorm-playa-levante-costa-blanca-spain,Spain,11101,58
/antequera-golf-hotel-antequera-costa-del-sol-spain,Spain,11101,59
/suites-duquesa-golf-spa-hotel-manilva-costa-del-sol-spain,Spain,11101,61
/sol-andalusi-health-spa-resort-hotel-alhaurin-de-la-torre-costa-del-sol-spain,Spain,11101,62
/sol-y-sombra-hotel-benidorm-costa-blanca-spain,Spain,11101,63
/olympus-hotel-benidorm-costa-blanca-spain,Spain,11101,64
/jimesol-hotel-nerja-costa-del-sol-spain,Spain,11101,67
/palmasol-hotel-benalmadena-costa-del-sol-spain,Spain,11101,69
/h10-andalucia-plaza-hotel-puerto-banus-costa-del-sol-spain,Spain,11101,70
/playas-de-guardamar-hotel-guardamar-del-segura-costa-blanca-spain,Spain,11101,71
/sunset-beach-club-hotel-benalmadena-costa-del-sol-spain,Spain,11101,72
/balcon-de-europa-hotel-nerja-costa-del-sol-spain,Spain,11101,73
/thb-torrequebrada-hotel-benalmadena-costa-del-sol-spain,Spain,11101,75
/azuline-punta-arabi-hotel-es-cana-ibiza-balearic-islands,Balearics,14544,76
/gran-hotel-benahavis-malaga-costa-del-sol-spain,Spain,11101,77
/crowne-plaza-estepona-costa-del-sol-hotel-estepona-costa-del-sol-spain,Spain,11101,78
/brasil-hotel-benidorm-costa-blanca-spain,Spain,11101,79
/benilux-park-hotel-benidorm-playa-levante-costa-blanca-spain,Spain,11101,81
/gran-bali-hotel-benidorm-costa-blanca-spain,Spain,11101,82
/hotel-hesperia-sabinal-roquetas-de-mar-costa-de-almeria-spain,Spain,11101,84
/san-cristobal-hotel-marbella-costa-del-sol-spain,Spain,11101,85
/nerja-club-hotel-nerja-costa-del-sol-spain,Spain,11101,86
/puerto-cala-vadella-apartments-hotel-cala-vadella-ibiza-balearic-islands,Balearics,14544,87
/roc-linda-hotel-can-pastilla-majorca-balearic-islands,Balearics,14544,89
/playatropical-hotel-aguadulce-costa-de-almeria-spain,Spain,11101,90
/bellevue-lagomonte-hotel-alcudia-majorca-balearic-islands,Balearics,14544,91
/zimbali-playa-hotel-vera-costa-de-almeria-spain,Spain,11101,94
/playazul-hotel-playa-de-las-americas-tenerife-canary-islands,Canaries,11149,96
/hotel-and-spa-ferrer-janeiro-can-picafort-majorca-balearic-islands,Balearics,14544,98
/deya-apartments-hotel-santa-ponsa-majorca-balearic-islands,Balearics,14544,99
/club-marthas-hotel-cala-dor-majorca-balearic-islands,Balearics,14544,101
/club-simo-hotel-cala-millor-majorca-balearic-islands,Balearics,14544,102
/rocador-rocador-playa-hotel-cala-dor-majorca-balearic-islands,Balearics,14544,104
/rey-don-jaime-hotel-santa-ponsa-majorca-balearic-islands,Balearics,14544,105
/es-bolero-hotel-cala-dor-majorca-balearic-islands,Balearics,14544,106
/be-live-punta-amer-hotel-sillot-majorca-balearic-islands,Balearics,14544,107
/marina-barracuda-hotel-magaluf-majorca-balearic-islands,Balearics,14544,109
/globales-america-hotel-calas-de-mallorca-majorca-balearic-islands,Balearics,14544,110
/marina-skorpios-hotel-cala-dor-majorca-balearic-islands,Balearics,14544,111
/bulevar-paguera-hotel-paguera-majorca-balearic-islands,Balearics,14544,113
/citymar-san-anton-hotel-granada-spain,Spain,11101,114
/guitart-rosa-hotel-lloret-de-mar-costa-brava-spain,Spain,11101,118
/club-hotel-sur-menorca-biniancolla-menorca-balearic-islands,Balearics,14544,120
/sa-barrera-hotel-calan-porter-menorca-balearic-islands,Balearics,14544,122
/mar-blau-apartments-hotel-son-bou-menorca-balearic-islands,Balearics,14544,125
/sh-villa-gadea-hotel-costa-blanca-spain,Spain,11101,126
/sh-ifach-hotel-costa-blanca-spain,Spain,11101,127
/jardines-del-gamonal-hotel-benalmadena-costa-del-sol-spain,Spain,11101,129
/fuerte-miramar-spa-hotel-marbella-costa-del-sol-spain,Spain,11101,132
/mirador-de-adra-hotel-adra-costa-de-almeria-spain,Spain,11101,133
/fenix-hotel-torremolinos-costa-del-sol-spain,Spain,11101,135
/sol-don-marco-hotel-torremolinos-costa-del-sol-spain,Spain,11101,136
/villa-frigiliana-hotel-frigiliana-costa-del-sol-spain,Spain,11101,137
/nh-san-pedro-hotel-san-pedro-costa-del-sol-spain,Spain,11101,138
/marinas-de-nerja-hotel-nerja-costa-del-sol-spain,Spain,11101,139
/nh-marbella-hotel-marbella-costa-del-sol-spain,Spain,11101,140
/el-rodeo-hotel-marbella-costa-del-sol-spain,Spain,11101,143
/torreblanca-hotel-frigiliana-costa-del-sol-spain,Spain,11101,144
/melia-marbella-banus-hotel-marbella-costa-del-sol-spain,Spain,11101,145
/las-palomas-hotel-torremolinos-costa-del-sol-spain,Spain,11101,146
/roc-lago-rojo-hotel-torremolinos-costa-del-sol-spain,Spain,11101,147
/vime-la-reserva-de-marbella-hotel-marbella-costa-del-sol-spain,Spain,11101,148
/perla-de-andalucia-hotel-carchuna-granada-spain,Spain,11101,149
/roc-flamingo-hotel-torremolinos-costa-del-sol-spain,Spain,11101,150
/las-piramides-hotel-frigiliana-costa-del-sol-spain,Spain,11101,151
/cendrillon-hotel-fuengirola-costa-del-sol-spain,Spain,11101,152
/cabo-cervera-hotel-torrevieja-costa-blanca-spain,Spain,11101,153
/villa-padierna-palace-hotel-marbella-costa-del-sol-spain,Spain,11101,154
/poseidon-playa-hotel-benidorm-costa-blanca-spain,Spain,11101,155
/magic-cristal-park-hotel-benidorm-costa-blanca-spain,Spain,11101,157
/complejo-poseidon-hotel-benidorm-costa-blanca-spain,Spain,11101,158
/marconfort-beach-club-ex-torremolinos-hotel-torremolinos-costa-del-sol-spain,Spain,11101,159
/hotel-neptuno-tossa-de-mar-costa-brava-spain,Spain,11101,161
/san-fermin-hotel-benalmadena-costa-del-sol-spain,Spain,11101,162
/princesa-solar-hotel-torremolinos-costa-del-sol-spain,Spain,11101,163
/trh-paraiso-hotel-estepona-costa-del-sol-spain,Spain,11101,164
/la-barracuda-hotel-torremolinos-costa-del-sol-spain,Spain,11101,165
/esplendid-hotel-blanes-costa-brava-spain,Spain,11101,166
/rosamar-hotel-benidorm-costa-blanca-spain,Spain,11101,167
/villa-flamenca-hotel-nerja-costa-del-sol-spain,Spain,11101,168
/h10-estepona-palace-hotel-estepona-costa-del-sol-spain,Spain,11101,169
/nh-alanda-hotel-marbella-costa-del-sol-spain,Spain,11101,171
/minerva-jupiter-apartments-hotel-benalmadena-costa-del-sol-spain,Spain,11101,172
/torre-arena-hotel-torrox-costa-del-sol-spain,Spain,11101,173
/natali-hotel-torremolinos-costa-del-sol-spain,Spain,11101,174
/flatotel-international-aparthotel-benalmadena-costa-del-sol-spain,Spain,11101,175
/globales-reina-cristina-hotel-algeciras-costa-del-sol-spain,Spain,11101,176
/la-cala-resort-hotel-mijas-costa-del-sol-spain,Spain,11101,177
/trh-mijas-hotel-mijas-costa-del-sol-spain,Spain,11101,178
/melia-la-quinta-hotel-marbella-costa-del-sol-spain,Spain,11101,179
/arepar-apartments-hotel-arenal-den-castell-menorca-balearic-islands,Balearics,14544,183
/santo-tomas-hotel-santo-tomas-menorca-balearic-islands,Balearics,14544,185
/isla-paraiso-aparthotel-arenal-den-castell-menorca-balearic-islands,Balearics,14544,186
/agamenon-hotel-es-castell-menorca-balearic-islands,Balearics,14544,187
/catalonia-mirador-des-port-hotel-mahon-menorca-balearic-islands,Balearics,14544,188
/princesa-playa-hotel-calan-bosch-menorca-balearic-islands,Balearics,14544,190
/san-luis-hotel-salgar-menorca-balearic-islands,Balearics,14544,191
/capri-le-petit-spa-hotel-mahon-menorca-balearic-islands,Balearics,14544,194
/sagitario-playa-hotel-cala-blanca-menorca-balearic-islands,Balearics,14544,195
/duquesa-playa-apats-hotel-santa-eulalia-ibiza-balearic-islands,Balearics,14544,196
/grupotel-cala-san-vicente-hotel-cala-san-vicente-ibiza-balearic-islands,Balearics,14544,198
/club-cala-tarida-hotel-cala-tarida-ibiza-balearic-islands,Balearics,14544,199
/club-can-bossa-hotel-playa-den-bossa-ibiza-balearic-islands,Balearics,14544,201
/victoria-hotel-talamanca-ibiza-balearic-islands,Balearics,14544,204
/mare-nostrum-hotel-playa-den-bossa-ibiza-balearic-islands,Balearics,14544,205
/simbad-hotel-talamanca-ibiza-balearic-islands,Balearics,14544,206
/sirenis-hotel-club-goleta-tres-carabelas-playa-den-bossa-ibiza-balearic-islands,Balearics,14544,207
/torre-del-mar-hotel-playa-den-bossa-ibiza-balearic-islands,Balearics,14544,208
/vik-gran-hotel-costa-del-sol-mijas-costa-del-sol-spain,Spain,11101,210
/alhaurin-golf-hotel-alhaurin-el-grande-costa-del-sol-spain,Spain,11101,211
/globales-cortijo-blanco-hotel-san-pedro-de-alcantara-costa-del-sol-spain,Spain,11101,212
/adriano-hotel-torremolinos-costa-del-sol-spain,Spain,11101,213
/puerta-del-mar-hotel-nerja-costa-del-sol-spain,Spain,11101,214
/royal-costa-hotel-torremolinos-costa-del-sol-spain,Spain,11101,217
/fuengirola-park-hotel-fuengirola-costa-del-sol-spain,Spain,11101,218
/playa-hotel-can-pastilla-majorca-balearic-islands,Balearics,14544,219
/bellevue-vistanova-hotel-palma-nova-majorca-balearic-islands,Balearics,14544,220
/illot-suites-spa-hotel-cala-ratjada-majorca-balearic-islands,Balearics,14544,222
/club-tonga-hotel-can-picafort-majorca-balearic-islands,Balearics,14544,223
/san-diego-hotel-apartments-ex-inturco-playa-de-palma-majorca-balearic-islands,Balearics,14544,224
/java-hotel-playa-de-palma-majorca-balearic-islands,Balearics,14544,226
/hsm-canarios-park-hotel-calas-de-mallorca-majorca-balearic-islands,Balearics,14544,227
/be-live-grand-palace-de-muro-hotel-playa-de-muro-majorca-balearic-islands,Balearics,14544,228
/madrigal-hotel-paguera-majorca-balearic-islands,Balearics,14544,230
/hm-martinique-apartments-hotel-magaluf-majorca-balearic-islands,Balearics,14544,231
/js-alcudi-mar-hotel-playa-de-muro-majorca-balearic-islands,Balearics,14544,232
/maria-dolores-hotel-paguera-majorca-balearic-islands,Balearics,14544,233
/thb-gran-playa-hotel-can-picafort-majorca-balearic-islands,Balearics,14544,235
/globales-sumba-borneo-hotel-cala-millor-majorca-balearic-islands,Balearics,14544,237
/maristel-hotel-estellencs-majorca-balearic-islands,Balearics,14544,238
/apolo-hotel-can-pastilla-majorca-balearic-islands,Balearics,14544,240
/comodoro-hotel-palma-nova-majorca-balearic-islands,Balearics,14544,244
/hipotels-eurotel-punta-rotja-hotel-costa-de-los-pinos-majorca-balearic-islands,Balearics,14544,245
/hsm-president-hotel-alcudia-majorca-balearic-islands,Balearics,14544,246
/hilton-new-york-hotel-manhattan-midtown-new-york-city-new-york,New York,10394,255
/hampton-inn-and-suites-ft-myers-beach-hotel-fort-myers-florida,Florida,14547,256
/the-breakers-hotel-west-palm-beach-palm-beach-area-florida,Florida,14547,258
/loews-royal-pacific-resort-at-universal-orlando-hotel-international-drive-orlando-florida,Florida,14547,268
/aloft-new-york-brooklyn-hotel-brooklyn-new-york-city-new-york,New York,10394,273
/hyatt-key-west-resort-spa-hotel-key-west-florida,Florida,14547,308
/hyatt-place-sarasota-bradenton-airport-hotel-sarasota-florida,Florida,14547,316
/hyatt-place-west-palm-beach-downtown-hotel-west-palm-beach-palm-beach-area-florida,Florida,14547,319
/best-western-plus-brooklyn-bay-hotel-brooklyn-new-york-city-new-york,New York,10394,346
/best-western-premier-miami-international-airport-hotel-suites-miami-florida,Florida,14547,354
/best-western-naples-plaza-hotel-naples-italy,Italy,10234,357
/best-western-gateway-to-the-keys-hotel-miami-florida,Florida,14547,359
/best-western-key-ambassador-resort-inn-hotel-key-west-florida,Florida,14547,360
/sleep-inn-hotel-brooklyn-new-york-city-new-york,New York,10394,407
/orlando-vista-hotel-an-ascend-collection-hotel-orlando-florida,Florida,14547,415
/quality-suites-royale-parc-suites-hotel-kissimmee-area-orlando-florida,Florida,14547,417
/clarion-resort-waterpark-hotel-kissimmee-area-orlando-florida,Florida,14547,418
/towneplace-suites-miami-airport-west-doral-hotel-miami-international-airport-miami-florida,Florida,14547,440
/crowne-plaza-hotel-fort-myers-at-bell-tower-shops-fort-myers-florida,Florida,14547,449
/holiday-inn-sarasota-lakewood-ranch-hotel-sarasota-florida,Florida,14547,451
/holiday-inn-ft-myers-arpt-town-center-hotel-fort-myers-florida,Florida,14547,463
/miami-international-airport-hotel-miami-international-airport-miami-florida,Florida,14547,465
/encantada-a-clc-worldwide-resort-hotel-kissimmee-area-orlando-florida,Florida,14547,478
/yotel-new-york-hotel-times-square-broadway-new-york-city-new-york,New York,10394,482
/ocean-blue-sand-hotel-punta-cana-dominican-republic-caribbean-islands,Dominican Republic,10123,492
/hilton-grand-vacations-club-at-seaworld-international-ctr-hotel-kissimmee-area-orlando-florida,Florida,14547,520
/hilton-garden-inn-times-square-hotel-times-square-broadway-new-york-city-new-york,New York,10394,523
/doubletree-guest-suites-in-the-walt-disney-world-resort-hotel-kissimmee-area-orlando-florida,Florida,14547,530
/riu-palace-jandia-hotel-jandia-fuerteventura-canary-islands,Canaries,11149,537
/fuerteventura-playa-hotel-costa-calma-fuerteventura-canary-islands,Canaries,11149,538
/club-hotel-drago-park-costa-calma-fuerteventura-canary-islands,Canaries,11149,540
/barcelo-corralejo-bay-hotel-corralejo-fuerteventura-canary-islands,Canaries,11149,541
/elba-palace-golf-hotel-caleta-de-fuste-fuerteventura-canary-islands,Canaries,11149,542
/morasol-apartments-hotel-costa-calma-fuerteventura-canary-islands,Canaries,11149,543
/geranios-suites-spa-aparthotel-caleta-de-fuste-fuerteventura-canary-islands,Canaries,11149,544
/torre-de-la-roca-hotel-torremolinos-costa-del-sol-spain,Spain,11101,545
/n-ch-hotel-torremolinos-costa-del-sol-spain,Spain,11101,546
/las-flores-de-burriana-hotel-nerja-costa-del-sol-spain,Spain,11101,547
/villa-laredo-hotel-fuengirola-costa-del-sol-spain,Spain,11101,548
/sol-principe-hotel-torremolinos-costa-del-sol-spain,Spain,11101,549
/plaza-cavana-hotel-nerja-costa-del-sol-spain,Spain,11101,550
/playamaro-hotel-nerja-costa-del-sol-spain,Spain,11101,551
/perla-marina-hotel-nerja-costa-del-sol-spain,Spain,11101,552
/parasol-garden-hotel-torremolinos-costa-del-sol-spain,Spain,11101,553
/hotel-masplaya-frigiliana-costa-del-sol-spain,Spain,11101,554
/lloyd-hotel-torremolinos-costa-del-sol-spain,Spain,11101,555
/kristal-hotel-torremolinos-costa-del-sol-spain,Spain,11101,557
/toboso-apar-turis-hotel-nerja-costa-del-sol-spain,Spain,11101,558
/torre-de-andalucia-hotel-marbella-costa-del-sol-spain,Spain,11101,559
/puerto-azul-hotel-marbella-costa-del-sol-spain,Spain,11101,560
/las-rosas-del-capistrano-hotel-nerja-costa-del-sol-spain,Spain,11101,562
/hotel-gran-sol-san-antonio-bay-ibiza-balearic-islands,Balearics,14544,563
/riu-monica-hotel-nerja-costa-del-sol-spain,Spain,11101,564
/park-plaza-suites-hotel-puerto-banus-costa-del-sol-spain,Spain,11101,565
/marbella-playa-hotel-marbella-costa-del-sol-spain,Spain,11101,567
/best-benalmadena-hotel-benalmadena-costa-del-sol-spain,Spain,11101,569
/puente-romano-hotel-marbella-costa-del-sol-spain,Spain,11101,570
/los-monteros-hotel-marbella-costa-del-sol-spain,Spain,11101,571
/incosol-hotel-marbella-costa-del-sol-spain,Spain,11101,572
/aparthotel-aloha-playa-benalmadena-costa-del-sol-spain,Spain,11101,575
/alboran-algeciras-hotel-algeciras-costa-del-sol-spain,Spain,11101,576
/virgen-del-mar-hotel-mojacar-costa-de-almeria-spain,Spain,11101,577
/moguima-hotel-roquetas-de-mar-costa-de-almeria-spain,Spain,11101,578
/estrella-de-mar-hotel-roquetas-de-mar-costa-de-almeria-spain,Spain,11101,579
/zoraida-garden-hotel-roquetas-de-mar-costa-de-almeria-spain,Spain,11101,580
/el-puntazo-hotel-mojacar-costa-de-almeria-spain,Spain,11101,581
/el-moresco-hotel-mojacar-costa-de-almeria-spain,Spain,11101,582
/puerto-marina-hotel-mojacar-costa-de-almeria-spain,Spain,11101,584
/playalinda-hotel-roquetas-de-mar-costa-de-almeria-spain,Spain,11101,585
/servigroup-marina-mar-hotel-mojacar-costa-de-almeria-spain,Spain,11101,586
/don-angel-hotel-roquetas-de-mar-costa-de-almeria-spain,Spain,11101,587
/best-mojacar-hotel-mojacar-costa-de-almeria-spain,Spain,11101,588
/mojacar-beach-hotel-mojacar-costa-de-almeria-spain,Spain,11101,589
/arena-center-hotel-roquetas-de-mar-costa-de-almeria-spain,Spain,11101,591
/santa-ana-hotel-lloret-de-mar-costa-brava-spain,Spain,11101,592
/mar-ski-hotel-blanes-costa-brava-spain,Spain,11101,593
/quintasol-hotel-malgrat-barcelona-spain,Spain,11101,594
/consul-park-hotel-blanes-costa-brava-spain,Spain,11101,595
/villa-garbi-hotel-lloret-de-mar-costa-brava-spain,Spain,11101,596
/turissa-hotel-tossa-de-mar-costa-brava-spain,Spain,11101,597
/ridomar-hotel-lloret-de-mar-costa-brava-spain,Spain,11101,598
/gran-goya-park-hotel-lloret-de-mar-costa-brava-spain,Spain,11101,600
/dex-hotel-lloret-de-mar-costa-brava-spain,Spain,11101,601
/continental-hotel-tossa-de-mar-costa-brava-spain,Spain,11101,602
/maeva-villa-romana-hotel-tossa-de-mar-costa-brava-spain,Spain,11101,603
/safari-apartments-hotel-calella-costa-brava-spain,Spain,11101,604
/els-llorers-hotel-lloret-de-mar-costa-brava-spain,Spain,11101,607
/terramar-hotel-calella-costa-brava-spain,Spain,11101,609
/reymar-hotel-malgrat-barcelona-spain,Spain,11101,610
/htop-calella-palace-hotel-calella-costa-brava-spain,Spain,11101,611
/montevista-hawai-hotel-lloret-de-mar-costa-brava-spain,Spain,11101,612
/mercedes-hotel-lloret-de-mar-costa-brava-spain,Spain,11101,613
/haromar-hotel-calella-costa-brava-spain,Spain,11101,614
/excelsior-hotel-lloret-de-mar-costa-brava-spain,Spain,11101,616
/delfin-hotel-tossa-de-mar-costa-brava-spain,Spain,11101,617
/costa-brava-tossa-hotel-tossa-de-mar-costa-brava-spain,Spain,11101,618
/cleopatra-spa-hotel-lloret-de-mar-costa-brava-spain,Spain,11101,620
/aqua-promenade-hotel-pineda-de-mar-costa-brava-spain,Spain,11101,621
/thalassa-santa-susanna-apartments-hotel-santa-susanna-costa-brava-spain,Spain,11101,622
/sirius-hotel-santa-susanna-costa-brava-spain,Spain,11101,623
/roger-de-flor-palace-hotel-lloret-de-mar-costa-brava-spain,Spain,11101,624
/marsol-hotel-lloret-de-mar-costa-brava-spain,Spain,11101,627
/fenals-garden-hotel-lloret-de-mar-costa-brava-spain,Spain,11101,628
/bernat-ii-hotel-calella-costa-brava-spain,Spain,11101,631
/aquarium-hotel-lloret-de-mar-costa-brava-spain,Spain,11101,632
/miami-park-aparthotel-calella-costa-brava-spain,Spain,11101,633
/comtat-sant-jordi-hotel-platja-daro-costa-brava-spain,Spain,11101,634
/amalia-apartments-hotel-benidorm-costa-blanca-spain,Spain,11101,637
/melina-hotel-benidorm-playa-levante-costa-blanca-spain,Spain,11101,638
/mar-blau-hotel-benidorm-costa-blanca-spain,Spain,11101,639
/jaime-i-hotel-benidorm-costa-blanca-spain,Spain,11101,640
/camposol-hotel-benidorm-costa-blanca-spain,Spain,11101,642
/bermudas-hotel-benidorm-costa-blanca-spain,Spain,11101,643
/hi-condes-de-alcudia-hotel-alcudia-majorca-balearic-islands,Balearics,14544,644
/vacanza-complex-apts-hotel-benidorm-costa-blanca-spain,Spain,11101,645
/don-salva-hotel-benidorm-costa-blanca-spain,Spain,11101,647
/dorotea-hotel-playa-del-ingles-gran-canaria-canary-islands,Canaries,11149,649
/servigroup-nereo-hotel-benidorm-costa-blanca-spain,Spain,11101,651
/sandos-monaco-hotel-spa-benidorm-costa-blanca-spain,Spain,11101,652
/rh-sol-hotel-benidorm-costa-blanca-spain,Spain,11101,654
/calas-marina-hotel-benidorm-playa-levante-costa-blanca-spain,Spain,11101,655
/atenea-hotel-benidorm-costa-blanca-spain,Spain,11101,656
/alone-hotel-cala-finestrat-costa-blanca-spain,Spain,11101,657
/agua-azul-hotel-benidorm-costa-blanca-spain,Spain,11101,658
/hotel-rh-victoria-benidorm-costa-blanca-spain,Spain,11101,660
/torre-ipanema-apartamentos-hotel-benidorm-costa-blanca-spain,Spain,11101,662
/mariscal-iii-hotel-benidorm-playa-levante-costa-blanca-spain,Spain,11101,664
/islandia-finlandia-hotel-benidorm-playa-levante-costa-blanca-spain,Spain,11101,666
/apartamentos-gemelos-xx-hotel-benidorm-playa-levante-costa-blanca-spain,Spain,11101,667
/excellence-punta-cana-hotel-punta-cana-dominican-republic-caribbean-islands,Dominican Republic,10123,670
/grand-palladium-bavaro-resort-spa-all-inclusive-hotel-juan-dolio-dominican-republic-caribbean-islands,Dominican Republic,10123,672
/sosua-by-the-sea-boutique-beach-resort-hotel-sosua-dominican-republic-caribbean-islands,Dominican Republic,10123,673
/bluebay-villas-doradas-hotel-playa-dorada-dominican-republic-caribbean-islands,Dominican Republic,10123,674
/puerto-plata-village-caribbean-resort-and-beach-club-hotel-puerto-plata-dominican-republic-caribbean-islands,Dominican Republic,10123,675
/be-live-grand-marien-all-inclusive-hotel-puerto-plata-dominican-republic-caribbean-islands,Dominican Republic,10123,676
/iberostar-costa-dorada-hotel-puerto-plata-dominican-republic-caribbean-islands,Dominican Republic,10123,678
/riu-bachata-all-inclusive-hotel-puerto-plata-dominican-republic-caribbean-islands,Dominican Republic,10123,679
/don-juan-beach-resort-all-inclusive-hotel-boca-chica-dominican-republic-caribbean-islands,Dominican Republic,10123,682
/bellevue-dominican-bay-hotel-boca-chica-dominican-republic-caribbean-islands,Dominican Republic,10123,683
/ocaktan-hotel-marmaris-dalaman-turkey,Turkey,14553,684
/tumay-hotel-bitez-bodrum-turkey,Turkey,14553,685
/lagas-aegean-village-hotel-kardamena-kos-greece,Greece,14546,687
/chaika-beach-hotel-sunny-beach-bourgas-bulgaria,Bulgaria,10398,691
/hilton-innsbruck-hotel-innsbruck-austria,Austria,14576,692
/central-hotel-innsbruck-austria,Austria,14576,693
/grupotel-aldea-calan-bosch-hotel-calan-bosch-menorca-balearic-islands,Balearics,14544,694
/el-hotel-pacha-ibiza-town-ibiza-balearic-islands,Balearics,14544,700
/sahara-playa-hotel-playa-del-ingles-gran-canaria-canary-islands,Canaries,11149,701
/hotetur-lago-park-hotel-cala-ratjada-majorca-balearic-islands,Balearics,14544,704
/apartamentos-globales-tamaimo-tropical-hotel-puerto-de-santiago-tenerife-canary-islands,Canaries,11149,705
/sunsea-village-hotel-costa-blanca-spain,Spain,11101,706
/don-carlos-leisure-resort-spa-hotel-marbella-costa-del-sol-spain,Spain,11101,707
/costa-marina-aparthotel-benalmadena-costa-del-sol-spain,Spain,11101,708
/carema-siesta-playa-hotel-calan-bosch-menorca-balearic-islands,Balearics,14544,709
/dream-noelia-sur-hotel-playa-de-las-americas-tenerife-canary-islands,Canaries,11149,711
/saga-hotel-el-arenal-majorca-balearic-islands,Balearics,14544,714
/ferrera-blanca-aparthotel-cala-dor-majorca-balearic-islands,Balearics,14544,715
/best-western-plaza-hotel-rhodes-town-rhodes-greece,Greece,14546,716
/lively-magaluf-hotel-magaluf-majorca-balearic-islands,Balearics,14544,717
/nefeli-hotel-lambi-kos-greece,Greece,14546,718
/bougafer-hotel-ouarzazate-marrakech-morocco,Morocco,10368,719
/el-oumnia-puerto-hotel-tangier-morocco,Morocco,10368,721
/hotel-zahia-marrakech-marrakech-morocco,Morocco,10368,722
/riad-el-farah-hotel-marrakech-morocco,Morocco,10368,723
/auberge-kasbah-meteorites-hotel-ouarzazate-marrakech-morocco,Morocco,10368,725
/noramed-hotel-ouarzazate-marrakech-morocco,Morocco,10368,726
/kasbah-hajja-hotel-ouarzazate-marrakech-morocco,Morocco,10368,727
/azoul-hotel-ouarzazate-marrakech-morocco,Morocco,10368,728
/dar-chamaa-hotel-ouarzazate-marrakech-morocco,Morocco,10368,729
/riad-ineslisa-hotel-marrakech-morocco,Morocco,10368,730
/domaine-des-remparts-hotel-marrakech-morocco,Morocco,10368,731
/le-berbere-palace-hotel-ouarzazate-marrakech-morocco,Morocco,10368,732
/chez-famile-ben-moro-hotel-ouarzazate-marrakech-morocco,Morocco,10368,733
