Country,IATA,RegionId,Region Name,Resort Id,Resort Name
United Kingdom,BRS,822,England,1207,Bristol
United Kingdom,LGW,822,England,2143,Dartford
United Kingdom,BRS,822,England,2156,Cheltenham
United Kingdom,LHR,822,England,2159,Reading
United Kingdom,LHR,822,England,2160,Oxford
United Kingdom,LHR,822,England,2162,Slough
United Kingdom,BOH,822,England,2165,Poole
United Kingdom,LTN,822,England,8630,Milton Keynes
United Kingdom,LCY,822,England,9001,Bayswater
United Kingdom,STN,822,England,9002,Bayswater
United Kingdom,LGW,822,England,9003,Bayswater
United Kingdom,LHR,822,England,9004,Bayswater
United Kingdom,LTN,822,England,9005,Bayswater
United Kingdom,STN,822,England,9009,Earls Court
United Kingdom,LGW,822,England,9010,Earls Court
United Kingdom,LTN,822,England,9012,Earls Court
United Kingdom,STN,822,England,9014,Paddington/Marble Arch/Marylebone
United Kingdom,LGW,822,England,9015,Paddington/Marble Arch/Marylebone
United Kingdom,LTN,822,England,9017,Paddington/Marble Arch/Marylebone
United Kingdom,BOH,822,England,9432,Bristol
United Kingdom,MAN,822,England,9433,Liverpool
United Kingdom,LGW,822,England,9434,Kensington
United Kingdom,LTN,822,England,9435,Kensington
United Kingdom,STN,822,England,9436,Kensington
United Kingdom,LGW,822,England,9437,Covent Garden/Piccadilly/Leicester Sq
United Kingdom,LTN,822,England,9438,Covent Garden/Piccadilly/Leicester Sq
United Kingdom,STN,822,England,9439,Covent Garden/Piccadilly/Leicester Sq
United Kingdom,LGW,822,England,9440,Docklands
United Kingdom,LTN,822,England,9441,Docklands
United Kingdom,STN,822,England,9442,Docklands
United Kingdom,LGW,822,England,9443,Camden Town/Bloomsbury
United Kingdom,LTN,822,England,9444,Camden Town/Bloomsbury
United Kingdom,STN,822,England,9445,Camden Town/Bloomsbury
United Kingdom,LGW,822,England,9446,Islington/Kings Cross
United Kingdom,LTN,822,England,9447,Islington/Kings Cross
United Kingdom,STN,822,England,9448,Islington/Kings Cross
United Kingdom,LGW,822,England,9449,Hammersmith/Fulham
United Kingdom,LTN,822,England,9450,Hammersmith/Fulham
United Kingdom,STN,822,England,9451,Hammersmith/Fulham
United Kingdom,LGW,822,England,9452,Holborn
United Kingdom,LTN,822,England,9453,Holborn
United Kingdom,STN,822,England,9454,Holborn
United Kingdom,LGW,822,England,9459,Oxford Street/Soho
United Kingdom,LTN,822,England,9460,Oxford Street/Soho
United Kingdom,STN,822,England,9461,Oxford Street/Soho
United Kingdom,LGW,822,England,9465,Park Lane/Mayfair
United Kingdom,LTN,822,England,9466,Park Lane/Mayfair
United Kingdom,STN,822,England,9467,Park Lane/Mayfair
United Kingdom,LTN,822,England,11181,City
United Kingdom,STN,822,England,11182,City
United Kingdom,LGW,822,England,11183,City
United Kingdom,LHR,822,England,11444,Heathrow Airport
United Kingdom,LCY,822,England,15525,Kensington
United Kingdom,LHR,822,England,15526,Kensington
United Kingdom,MAN,822,England,16808,Warrington
United Kingdom,LGW,822,England,19079,"London Bridge,Southwark,Waterloo & South Bank"
United Kingdom,LHR,822,England,19084,"London Bridge,Southwark,Waterloo & South Bank"
United Kingdom,STN,822,England,19095,"London Bridge,Southwark,Waterloo & South Bank"
United Kingdom,LGW,822,England,19195,North London
United Kingdom,LHR,822,England,19196,North London
United Kingdom,STN,822,England,19206,North London
United Kingdom,LGW,822,England,19262,Croydon
United Kingdom,LTN,822,England,19263,Watford
United Kingdom,LTN,822,England,21368,Northampton
United Kingdom,LGW,822,England,24002,Ashford
United Kingdom,LHR,822,England,62003,Hounslow
United Kingdom,LHR,822,England,62020,Dartford
United Kingdom,STN,822,England,62021,Dartford
United Kingdom,LCY,822,England,62023,Dartford
United Kingdom,LGW,822,England,62024,Stansted Airport
United Kingdom,LHR,822,England,62025,Stansted Airport
United Kingdom,STN,822,England,62026,Stansted Airport
United Kingdom,LCY,822,England,62028,Stansted Airport
United Kingdom,LHR,822,England,62029,Croydon
United Kingdom,STN,822,England,62030,Croydon
United Kingdom,LCY,822,England,62032,Croydon
United Kingdom,LGW,822,England,62043,Watford
United Kingdom,LHR,822,England,62044,Watford
United Kingdom,STN,822,England,62045,Watford
United Kingdom,LCY,822,England,62046,Watford
United Kingdom,LGW,822,England,62047,Heathrow Airport
United Kingdom,STN,822,England,62048,Heathrow Airport
United Kingdom,LCY,822,England,62050,Heathrow Airport
United Kingdom,LGW,822,England,62051,Ilford
United Kingdom,LHR,822,England,62052,Ilford
United Kingdom,STN,822,England,62053,Ilford
United Kingdom,LCY,822,England,62055,Ilford
United Kingdom,LGW,822,England,62066,Paddington
United Kingdom,LHR,822,England,62067,Paddington
United Kingdom,STN,822,England,62068,Paddington
United Kingdom,LCY,822,England,62070,Paddington
United Kingdom,LGW,822,England,62075,Wembley
United Kingdom,LHR,822,England,62076,Wembley
United Kingdom,LCY,822,England,62079,Wembley
United Kingdom,LGW,822,England,62100,Waterloo
United Kingdom,LHR,822,England,62101,Waterloo
United Kingdom,LCY,822,England,62104,Waterloo
United Kingdom,LGW,822,England,62120,Trafalgar Square
United Kingdom,LHR,822,England,62121,Trafalgar Square
United Kingdom,LCY,822,England,62124,Trafalgar Square
United Kingdom,LGW,822,England,62125,Barbican
United Kingdom,LHR,822,England,62126,Barbican
United Kingdom,STN,822,England,62127,Barbican
United Kingdom,LCY,822,England,62129,Barbican
United Kingdom,LGW,822,England,67828,Basildon
United Kingdom,LHR,822,England,67829,Basildon
United Kingdom,LCY,822,England,67831,Basildon
United Kingdom,LGW,822,England,70373,Hammersmith
United Kingdom,LHR,822,England,70374,Hammersmith
United Kingdom,STN,822,England,70375,Hammersmith
United Kingdom,LCY,822,England,70377,Hammersmith
United Kingdom,LGW,822,England,70397,Kingston Upon Thames
United Kingdom,LHR,822,England,70398,Kingston Upon Thames
United Kingdom,STN,822,England,70399,Kingston Upon Thames
United Kingdom,LCY,822,England,70401,Kingston Upon Thames
United Kingdom,LGW,822,England,70405,South Kensington
United Kingdom,LHR,822,England,70406,South Kensington
United Kingdom,STN,822,England,70407,South Kensington
United Kingdom,LCY,822,England,70409,South Kensington
United Kingdom,LPL,822,England,93830,Runcorn
United Kingdom,LPL,822,England,93831,Liverpool John Lennon Airport
United Kingdom,LPL,822,England,93832,Liverpool Area
United Kingdom,LPL,822,England,93833,Frodsham
United Kingdom,LCY,822,England,95756,"London Bridge,Southwark,Waterloo & South Bank"
United Kingdom,LCY,822,England,95757,North London
United Kingdom,MAN,826,Manchester,517,Manchester
United Kingdom,MAN,826,Manchester,1136,Wigan
United Kingdom,MAN,826,Manchester,94087,Llandudno
Estonia,TLL,837,Tallinn,1011,Tallinn
Finland,KTT,838,Finland,7040,Pallas
Finland,HEL,840,Helsinki,6523,Helsinki
France,BOD,842,Bordeaux,713,Bordeaux
France,EGC,842,Bordeaux,9418,Bordeaux
France,GNB,847,Grenoble,295,Grenoble
France,LYS,847,Grenoble,3977,Grenoble
France,LYS,851,Lyon,636,Lyon
France,CMF,851,Lyon,5204,Lyon
France,GNB,851,Lyon,9419,Lyon
France,EBU,851,Lyon,19307,Lyon
France,LIL,853,Lille,932,Lille
France,MRS,855,Marseille,952,Marseille
France,NCE,855,Marseille,3961,Marseille
France,NCE,858,Alpes Maritimes,14460,Menton
France,NCE,858,Alpes Maritimes,15133,Villeneuve Loubet
France,NCE,858,Alpes Maritimes,16899,Saint Laurent du Var
France,NCE,858,Alpes Maritimes,62145,Saint Paul De Vence
France,NCE,858,Alpes Maritimes,62147,Saint Lauent DU Var
France,NCE,859,Nice,733,Nice
France,MRS,859,Nice,4934,Nice
France,NCE,859,Nice,11324,Nice City Centre
France,BVA,860,Ile de France,7439,Saint Denis
France,CDG,860,Ile de France,14480,Tremblay en France
France,CDG,860,Ile de France,14482,Bagnolet
France,CDG,860,Ile de France,14483,Issy Les Moulineaux
France,CDG,860,Ile de France,14485,Ivry sur Seine
France,CDG,860,Ile de France,14489,Coignieres
France,CDG,860,Ile de France,14492,Bobigny
France,CDG,860,Ile de France,14495,Antony
France,CDG,860,Ile de France,14499,Torcy
France,CDG,860,Ile de France,14502,Suresnes
France,CDG,860,Ile de France,14510,Versailles
France,CDG,860,Ile de France,14515,Nanterre
France,BVA,860,Ile de France,14522,Bagnolet
France,BVA,860,Ile de France,14523,Tremblay en France
France,BVA,860,Ile de France,14524,Versailles
France,CDG,860,Ile de France,14815,Montrouge
France,BVA,860,Ile de France,14854,Issy Les Moulineaux
France,BVA,860,Ile de France,14855,Montrouge
France,CDG,860,Ile de France,15041,Rueil Malmaison
France,BVA,860,Ile de France,15143,Nanterre
France,BVA,860,Ile de France,15147,Ivry sur Seine
France,BVA,860,Ile de France,15164,Rueil Malmaison
France,BVA,860,Ile de France,15170,Coignieres
France,BVA,860,Ile de France,15172,Bobigny
France,BVA,860,Ile de France,15175,Antony
France,BVA,860,Ile de France,15179,Suresnes
France,BVA,860,Ile de France,15180,Creteil
France,BVA,860,Ile de France,15189,Torcy
France,BVA,860,Ile de France,15499,Asnieres
France,CDG,860,Ile de France,15500,Asnieres
France,BVA,860,Ile de France,15859,Bois D'arcy
France,BVA,860,Ile de France,15950,Villejuif
France,CDG,860,Ile de France,21758,Massy
France,BVA,860,Ile de France,21759,Massy
France,CDG,860,Ile de France,21763,Le Mesnil Amelot
France,BVA,860,Ile de France,21764,Le Mesnil Amelot
France,CDG,860,Ile de France,21770,Draveil (orly Aeroport/Paris)
France,BVA,860,Ile de France,21771,Draveil (orly Aeroport/Paris)
France,CDG,860,Ile de France,21783,Velizy-Villacoublay
France,BVA,860,Ile de France,21784,Velizy-Villacoublay
France,CDG,860,Ile de France,21788,Magny Le Hongre
France,CDG,860,Ile de France,21789,Pontault - Combault
France,BVA,860,Ile de France,21792,Magny Le Hongre
France,BVA,860,Ile de France,21793,Pontault - Combault
France,CDG,860,Ile de France,21797,Villeneuve La Garenne
France,BVA,860,Ile de France,21798,Villeneuve La Garenne
France,CDG,860,Ile de France,21803,Le Port Marly
France,BVA,860,Ile de France,21804,Le Port Marly
France,CDG,860,Ile de France,21811,Igny
France,BVA,860,Ile de France,21812,Igny
France,CDG,860,Ile de France,21815,Cergy Pontoise
France,BVA,860,Ile de France,21816,Cergy Pontoise
France,CDG,860,Ile de France,21822,Clichy La Garenne
France,BVA,860,Ile de France,21823,Clichy La Garenne
France,CDG,860,Ile de France,21825,Saint Ouen L'Aumone
France,BVA,860,Ile de France,21826,Saint Ouen L'Aumone
France,CDG,860,Ile de France,21828,Chilly- Mazarin
France,BVA,860,Ile de France,21829,Chilly- Mazarin
France,CDG,860,Ile de France,21837,Le Blanc Mesnil
France,BVA,860,Ile de France,21838,Le Blanc Mesnil
France,CDG,860,Ile de France,21852,Malakoff
France,BVA,860,Ile de France,21853,Malakoff
France,CDG,860,Ile de France,21855,Andilly
France,BVA,860,Ile de France,21856,Andilly
France,CDG,860,Ile de France,21861,Poissy
France,BVA,860,Ile de France,21862,Poissy
France,CDG,860,Ile de France,21864,Louveciennes
France,BVA,860,Ile de France,21865,Louveciennes
France,CDG,860,Ile de France,21870,Boulogne-Billancourt
France,BVA,860,Ile de France,21871,Boulogne-Billancourt
France,CDG,860,Ile de France,21873,Fresnes
France,BVA,860,Ile de France,21874,Fresnes
France,CDG,860,Ile de France,21877,Gennevilliers/ Paris
France,BVA,860,Ile de France,21878,Gennevilliers/ Paris
France,BVA,860,Ile de France,25019,Puteaux
France,CDG,860,Ile de France,25020,Puteaux
France,CDG,860,Ile de France,26818,La Defense
France,BVA,860,Ile de France,26819,La Defense
France,CDG,860,Ile de France,26822,Saint Ouen
France,BVA,860,Ile de France,26823,Saint Ouen
France,CDG,860,Ile de France,26826,Levallois-Perret
France,BVA,860,Ile de France,26827,Levallois-Perret
France,CDG,860,Ile de France,26829,Bois Colombes
France,BVA,860,Ile de France,26830,Bois Colombes
France,CDG,860,Ile de France,26832,Serris
France,BVA,860,Ile de France,26833,Serris
France,CDG,860,Ile de France,26835,Roissy En France
France,BVA,860,Ile de France,26836,Roissy En France
France,CDG,860,Ile de France,26840,Arcueil
France,BVA,860,Ile de France,26841,Arcueil
France,CDG,860,Ile de France,26848,Fresnes Cedex
France,BVA,860,Ile de France,26849,Fresnes Cedex
France,CDG,860,Ile de France,26851,Paris - Boulogne
France,CDG,860,Ile de France,26856,Chessy
France,BVA,860,Ile de France,26857,Chessy
France,CDG,860,Ile de France,26869,Montevrain
France,BVA,860,Ile de France,26870,Montevrain
France,CDG,860,Ile de France,26880,Roissy
France,BVA,860,Ile de France,26881,Roissy
France,CDG,860,Ile de France,26894,Levallois-Perret  -  Paris
France,BVA,860,Ile de France,26895,Levallois-Perret  -  Paris
France,CDG,860,Ile de France,26902,Velizy Villacoublay
France,BVA,860,Ile de France,26903,Velizy Villacoublay
France,CDG,860,Ile de France,26905,Trappes
France,BVA,860,Ile de France,26906,Trappes
France,CDG,860,Ile de France,26911,Serris Val DÂ´europe
France,BVA,860,Ile de France,26912,Serris Val DÂ´europe
France,CDG,860,Ile de France,26919,Rungis
France,BVA,860,Ile de France,26920,Rungis
France,CDG,860,Ile de France,26925,Roissy Cdg Cedex
France,BVA,860,Ile de France,26926,Roissy Cdg Cedex
France,CDG,860,Ile de France,26934,Rosny sous Bois-Paris
France,BVA,860,Ile de France,26935,Rosny sous Bois-Paris
France,CDG,860,Ile de France,26937,Guyancourt
France,BVA,860,Ile de France,26938,Guyancourt
France,CDG,860,Ile de France,26940,Montigny Le Bretonneux
France,BVA,860,Ile de France,26941,Montigny Le Bretonneux
France,CDG,860,Ile de France,26946,Carrieres Sur Seine
France,BVA,860,Ile de France,26947,Carrieres Sur Seine
France,CDG,860,Ile de France,26952,Paris 01
France,CDG,860,Ile de France,26958,Athis-Mons
France,BVA,860,Ile de France,26959,Athis-Mons
France,CDG,860,Ile de France,26961,Vitry Sur Seine
France,BVA,860,Ile de France,26962,Vitry Sur Seine
France,CDG,860,Ile de France,26964,Chanteloup En Brie
France,BVA,860,Ile de France,26965,Chanteloup En Brie
France,CDG,860,Ile de France,26970,Evry
France,BVA,860,Ile de France,26971,Evry
France,CDG,860,Ile de France,26977,Orly Aerogare Cedex
France,BVA,860,Ile de France,26978,Orly Aerogare Cedex
France,CDG,860,Ile de France,26986,Rueil-Malmaison
France,BVA,860,Ile de France,26987,Rueil-Malmaison
France,CDG,860,Ile de France,27700,Paris-Bagnolet
France,CDG,860,Ile de France,27748,Le Kremlin Bicetre
France,BVA,860,Ile de France,27749,Le Kremlin Bicetre
France,CDG,860,Ile de France,27754,Saint Witz (paris)
France,BVA,860,Ile de France,27755,Saint Witz (paris)
France,CDG,860,Ile de France,27757,Gonesse
France,BVA,860,Ile de France,27758,Gonesse
France,CDG,860,Ile de France,27760,Pantin
France,BVA,860,Ile de France,27761,Pantin
France,CDG,860,Ile de France,28016,Bussy St. Georges
France,BVA,860,Ile de France,28017,Bussy St. Georges
France,CDG,860,Ile de France,61849,Le Bourget
France,BVA,860,Ile de France,61850,Le Bourget
France,CDG,860,Ile de France,62564,Cergy
France,BVA,860,Ile de France,62565,Cergy
France,CDG,860,Ile de France,62570,Palaiseau
France,BVA,860,Ile de France,62571,Palaiseau
France,CDG,860,Ile de France,62585,Vanves
France,BVA,860,Ile de France,62586,Vanves
France,CDG,860,Ile de France,62588,Les Ulis
France,BVA,860,Ile de France,62589,Les Ulis
France,CDG,860,Ile de France,67867,Neuilly
France,BVA,860,Ile de France,67868,Neuilly
France,ORY,861,Paris,870,Paris Outskirts
France,ORY,861,Paris,1206,Paris La Defense
France,CDG,861,Paris,1813,Airport Roissy Charles De Gaulle
France,CDG,861,Paris,1814,Reims
France,CDG,861,Paris,2563,Paris
France,BVA,861,Paris,2564,Paris
France,CDG,861,Paris,2923,Marne La Vallee
France,ORY,861,Paris,4010,Ile de France
France,CDG,861,Paris,5222,Le Marais & Notre Dame Areas
France,CDG,861,Paris,5224,La Bastille & Nation Areas
France,CDG,861,Paris,5225,Montmartre Area
France,CDG,861,Paris,5226,Eiffel Tower Area
France,CDG,861,Paris,5227,St Germain & Latin Quarter Areas
France,CDG,861,Paris,5228,Le Louvre & Les Halles Areas
France,CDG,861,Paris,5229,Chinatown Area
France,CDG,861,Paris,5230,Paris La Defense
France,CDG,861,Paris,5231,Montparnasse Area
France,CDG,861,Paris,5355,Saint Denis
France,CDG,861,Paris,5356,Champs Elysees & Arc de Triomphe Areas
France,CDG,861,Paris,5357,Gare du Nord Area
France,CDG,861,Paris,5358,Boulogne Billancourt
France,CDG,861,Paris,5601,Clichy
France,BVA,861,Paris,7377,Montparnasse Area
France,BVA,861,Paris,7378,Paris La Defense
France,BVA,861,Paris,7379,Le Louvre & Les Halles Areas
France,BVA,861,Paris,7380,Chinatown Area
France,BVA,861,Paris,7381,Eiffel Tower Area
France,BVA,861,Paris,7382,La Bastille & Nation Areas
France,BVA,861,Paris,7383,St Germain & Latin Quarter Areas
France,BVA,861,Paris,7384,Montmartre Area
France,BVA,861,Paris,7436,Champs Elysees & Arc de Triomphe Areas
France,BVA,861,Paris,7437,Boulogne Billancourt
France,BVA,861,Paris,7438,Gare du Nord Area
France,BVA,861,Paris,7991,Le Marais & Notre Dame Areas
France,ORY,861,Paris,8995,Paris
France,CDG,861,Paris,11300,Paris City Center
France,ORY,861,Paris,11314,Paris City Center
France,CDG,861,Paris,11425,Paris Outskirts
France,BVA,861,Paris,12378,Clichy
France,CDG,861,Paris,13421,Saint Maurice
France,BVA,861,Paris,13422,Saint Maurice
France,BVA,861,Paris,13711,Paris City Center
France,BVA,861,Paris,13715,Paris Outskirts
France,CDG,861,Paris,14486,Courbevoie
France,CDG,861,Paris,14494,Gennevilliers
France,CDG,861,Paris,14498,Creteil
France,CDG,861,Paris,14508,Ferrieres en Brie
France,CDG,861,Paris,14511,Orleans
France,CDG,861,Paris,14816,Opera Area
France,BVA,861,Paris,14857,Opera Area
France,CDG,861,Paris,15025,Rosny sous Bois
France,BVA,861,Paris,15151,Rosny sous Bois
France,BVA,861,Paris,15167,Ferrieres en Brie
France,BVA,861,Paris,15169,Courbevoie
France,BVA,861,Paris,15174,Gennevilliers
France,CDG,861,Paris,15844,Boulogne
France,ORY,861,Paris,15846,Boulogne
France,ORY,861,Paris,15853,Rosny Sous Bois
France,ORY,861,Paris,15854,Ivry sur Seine
France,CDG,861,Paris,15858,Bois D'arcy
France,ORY,861,Paris,15860,Bois D'arcy
France,ORY,861,Paris,15948,Creteil
France,CDG,861,Paris,15949,Villejuif
France,ORY,861,Paris,15951,Villejuif
France,BVA,861,Paris,16387,Marne La Vallee
France,ORY,861,Paris,16388,Marne La Vallee
France,BVA,861,Paris,16390,Airport Roissy Charles De Gaulle
France,ORY,861,Paris,16391,Airport Roissy Charles De Gaulle
France,CDG,861,Paris,16394,Airport Orly
France,BVA,861,Paris,16395,Airport Orly
France,ORY,861,Paris,16396,Airport Orly
France,CDG,861,Paris,17535,Neuilly sur Seine
France,BVA,861,Paris,17900,Neuilly sur Seine
France,ORY,861,Paris,19059,Eiffel Tower Area
France,ORY,861,Paris,19062,La Bastille & Nation Areas
France,ORY,861,Paris,19069,Montmartre Area
France,ORY,861,Paris,19078,Boulogne Billancourt
France,ORY,861,Paris,19080,Clichy
France,ORY,861,Paris,19087,Gare du Nord Area
France,ORY,861,Paris,19096,Montparnasse Area
France,ORY,861,Paris,19101,Le Louvre & Les Halles Areas
France,ORY,861,Paris,19105,Champs Elysees & Arc de Triomphe Areas
France,ORY,861,Paris,19106,St Germain & Latin Quarter Areas
France,ORY,861,Paris,19113,Opera Area
France,ORY,861,Paris,19333,Saint Maurice
France,ORY,861,Paris,19391,Neuilly sur Seine
France,ORY,861,Paris,19394,Courbevoie
France,ORY,861,Paris,19404,Le Marais & Notre Dame Areas
France,ORY,861,Paris,21760,Massy
France,ORY,861,Paris,21761,Issy Les Moulineaux
France,ORY,861,Paris,21765,Le Mesnil Amelot
France,ORY,861,Paris,21772,Draveil (orly Aeroport/Paris)
France,ORY,861,Paris,21785,Velizy-Villacoublay
France,ORY,861,Paris,21794,Magny Le Hongre
France,ORY,861,Paris,21795,Pontault - Combault
France,ORY,861,Paris,21799,Villeneuve La Garenne
France,ORY,861,Paris,21805,Le Port Marly
France,ORY,861,Paris,21813,Igny
France,ORY,861,Paris,21814,Montrouge
France,ORY,861,Paris,21817,Cergy Pontoise
France,ORY,861,Paris,21824,Clichy La Garenne
France,ORY,861,Paris,21827,Saint Ouen L'Aumone
France,ORY,861,Paris,21830,Chilly- Mazarin
France,ORY,861,Paris,21831,Bobigny
France,ORY,861,Paris,21839,Le Blanc Mesnil
France,ORY,861,Paris,21845,Antony
France,ORY,861,Paris,21854,Malakoff
France,ORY,861,Paris,21857,Andilly
France,ORY,861,Paris,21863,Poissy
France,ORY,861,Paris,21866,Louveciennes
France,ORY,861,Paris,21872,Boulogne-Billancourt
France,ORY,861,Paris,21875,Fresnes
France,ORY,861,Paris,21876,Coignieres
France,ORY,861,Paris,21879,Gennevilliers/ Paris
France,ORY,861,Paris,23680,Bagnolet
France,ORY,861,Paris,23693,Gennevilliers
France,ORY,861,Paris,25021,Puteaux
France,ORY,861,Paris,26820,La Defense
France,ORY,861,Paris,26824,Saint Ouen
France,ORY,861,Paris,26825,Asnieres
France,ORY,861,Paris,26828,Levallois-Perret
France,ORY,861,Paris,26831,Bois Colombes
France,ORY,861,Paris,26834,Serris
France,ORY,861,Paris,26837,Roissy En France
France,ORY,861,Paris,26842,Arcueil
France,ORY,861,Paris,26850,Fresnes Cedex
France,BVA,861,Paris,26852,Paris - Boulogne
France,ORY,861,Paris,26853,Paris - Boulogne
France,ORY,861,Paris,26858,Chessy
France,ORY,861,Paris,26864,Nanterre
France,ORY,861,Paris,26865,Rueil Malmaison
France,ORY,861,Paris,26871,Montevrain
France,ORY,861,Paris,26882,Roissy
France,ORY,861,Paris,26893,Saint Denis
France,ORY,861,Paris,26896,Levallois-Perret  -  Paris
France,ORY,861,Paris,26900,Versailles
France,ORY,861,Paris,26904,Velizy Villacoublay
France,ORY,861,Paris,26907,Trappes
France,CDG,861,Paris,26908,Issy-Les-Moulineaux
France,BVA,861,Paris,26909,Issy-Les-Moulineaux
France,ORY,861,Paris,26910,Issy-Les-Moulineaux
France,ORY,861,Paris,26913,Serris Val DÂ´europe
France,ORY,861,Paris,26918,Torcy
France,ORY,861,Paris,26921,Rungis
France,ORY,861,Paris,26924,Marne La Vallee Cedex 4
France,ORY,861,Paris,26927,Roissy Cdg Cedex
France,ORY,861,Paris,26936,Rosny sous Bois-Paris
France,ORY,861,Paris,26939,Guyancourt
France,ORY,861,Paris,26942,Montigny Le Bretonneux
France,ORY,861,Paris,26948,Carrieres Sur Seine
France,BVA,861,Paris,26953,Paris 01
France,ORY,861,Paris,26954,Paris 01
France,ORY,861,Paris,26963,Vitry Sur Seine
France,ORY,861,Paris,26966,Chanteloup En Brie
France,ORY,861,Paris,26972,Evry
France,ORY,861,Paris,26976,Tremblay En France
France,ORY,861,Paris,26979,Orly Aerogare Cedex
France,ORY,861,Paris,26988,Rueil-Malmaison
France,ORY,861,Paris,27554,Ferrieres en Brie
France,BVA,861,Paris,27701,Paris-Bagnolet
France,ORY,861,Paris,27702,Paris-Bagnolet
France,ORY,861,Paris,27750,Le Kremlin Bicetre
France,ORY,861,Paris,27756,Saint Witz (paris)
France,ORY,861,Paris,27759,Gonesse
France,ORY,861,Paris,27762,Pantin
France,ORY,861,Paris,28018,Bussy St. Georges
France,ORY,861,Paris,29475,Quartier Latin
France,ORY,861,Paris,61851,Le Bourget
France,ORY,861,Paris,62566,Cergy
France,ORY,861,Paris,62572,Palaiseau
France,ORY,861,Paris,62587,Vanves
France,ORY,861,Paris,62590,Les Ulis
France,ORY,861,Paris,62594,Suresnes
France,CDG,861,Paris,66694,Bretigny-Sur-Orge
France,BVA,861,Paris,66699,Bretigny-Sur-Orge
France,CDG,861,Paris,66860,Meaux
France,ORY,861,Paris,66882,Villejust
France,ORY,861,Paris,66885,Orleans
France,ORY,861,Paris,66886,Meaux
France,CDG,861,Paris,67021,Villejust
France,BVA,861,Paris,67022,Villejust
France,BVA,861,Paris,68902,Meaux
France,BVA,861,Paris,68903,Clamart
France,CDG,861,Paris,68905,Clamart
France,ORY,861,Paris,68911,Clamart
France,ORY,861,Paris,69688,Bretigny-Sur-Orge
France,BVA,861,Paris,69690,Orleans
France,SXB,864,Strasbourg,859,Strasbourg
France,TLS,868,Toulouse,1004,Toulouse
France,PGF,868,Toulouse,9420,Toulouse
France,TLS,868,Toulouse,66060,Les Escaldes
Germany,TXL,870,Berlin,322,Berlin
Germany,SXF,870,Berlin,2743,Berlin
Germany,SXF,870,Berlin,5112,Mitte
Germany,SXF,870,Berlin,5113,Wilmersdorf
Germany,SXF,870,Berlin,5327,Charlottenburg - Westend
Germany,TXL,870,Berlin,5342,Mitte
Germany,TXL,870,Berlin,5343,Wilmersdorf
Germany,TXL,870,Berlin,5408,Charlottenburg - Westend
Germany,SXF,870,Berlin,8322,Friedrichshain
Germany,TXL,870,Berlin,8323,Friedrichshain
Germany,BER,870,Berlin,9421,Berlin
Germany,BER,870,Berlin,11570,Friedrichshain
Germany,SXF,870,Berlin,11680,Tiergarten
Germany,TXL,870,Berlin,14474,Tiergarten
Germany,TXL,870,Berlin,15113,Kleinmachnow
Germany,SXF,870,Berlin,15367,Kleinmachnow
Germany,BER,870,Berlin,26425,Charlottenburg
Germany,SXF,870,Berlin,26499,Charlottenburg
Germany,TXL,870,Berlin,26500,Charlottenburg
Germany,CGN,871,North Rhine Westphalia,26412,Bergisch Gladbach
Germany,CGN,871,North Rhine Westphalia,26793,KÃ–ln
Germany,CGN,871,North Rhine Westphalia,26795,Koeln
Germany,CGN,871,North Rhine Westphalia,26796,Gummersbach
Germany,CGN,871,North Rhine Westphalia,26797,Troisdorf
Germany,CGN,871,North Rhine Westphalia,26800,Koln
Germany,CGN,871,North Rhine Westphalia,26802,Monheim
Germany,CGN,872,Bonn,19747,Bonn
Germany,BRE,873,Bremen,19302,Bremen
Germany,CGN,874,Cologne,776,Cologne
Germany,CGN,874,Cologne,9422,Cologne City
Germany,CGN,874,Cologne,26413,Cologne/Bonn Airport
Germany,CGN,874,Cologne,26799,Colonia
Germany,DRS,876,Dresden,1187,Dresden
Germany,DUS,877,Dusseldorf,567,Dusseldorf
Germany,CGN,877,Dusseldorf,9424,Dusseldorf
Germany,DTM,877,Dusseldorf,9425,Dusseldorf
Germany,NRN,877,Dusseldorf,9426,Dusseldorf
Germany,FRA,879,Frankfurt,1870,Frankfurt
Germany,HHN,879,Frankfurt,14211,Frankfurt
Germany,FRA,879,Frankfurt,16431,Heidelberg
Germany,FRA,879,Frankfurt,16448,Wiesbaden
Germany,FRA,879,Frankfurt,19339,Offenbach Am Main
Germany,FRA,879,Frankfurt,25975,Kelsterbach
Germany,FRA,879,Frankfurt,26716,Ruesselsheim
Germany,FRA,879,Frankfurt,26717,Frankfurt Am Main
Germany,FRA,879,Frankfurt,26718,Raunheim
Germany,FRA,879,Frankfurt,26721,Oberursel
Germany,FRA,879,Frankfurt,26722,Langen
Germany,FRA,879,Frankfurt,26724,Bad Soden IM Taunus
Germany,FRA,879,Frankfurt,26726,Moerfelden-Walldorf
Germany,FRA,879,Frankfurt,26729,Offenbach
Germany,FRA,879,Frankfurt,26731,Offenbach (frankfurt)
Germany,FRA,879,Frankfurt,26736,Kronberg IM Taunus
Germany,FRA,879,Frankfurt,26737,Neu-Isenburg
Germany,HAM,880,Hamburg,432,Hamburg
Germany,LBC,880,Hamburg,9427,Hamburg
Germany,HAM,880,Hamburg,24462,Bad Bramstedt
Germany,HAM,880,Hamburg,26435,Buchholz
Germany,HAJ,881,Hanover,2131,Hannover
Germany,LEJ,882,Leipzig,323,Leipzig
